"Category","Year","Subject","PaperType","Filename","FilePath","DownloadURL","PageURL","Status","FileSize","Extension"
"PYQ","2026","Beauty Wellness","Board Exam Question Paper","cbse-pyq-2026-Beauty_Wellness.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Beauty_Wellness.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Beauty_Wellness.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","439643",".zip"
"PYQ","2026","Bengali","Board Exam Question Paper","cbse-pyq-2026-Bengali.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Bengali.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Bengali.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","620837",".zip"
"PYQ","2026","Bhutia","Board Exam Question Paper","cbse-pyq-2026-Bhutia.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Bhutia.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Bhutia.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","2018896",".zip"
"PYQ","2026","Bodo","Board Exam Question Paper","cbse-pyq-2026-Bodo.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Bodo.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Bodo.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","418659",".zip"
"PYQ","2026","Computer Application","Board Exam Question Paper","cbse-pyq-2026-Computer_Application.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Computer_Application.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Computer_Application.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","695015",".zip"
"PYQ","2026","Data Science","Board Exam Question Paper","cbse-pyq-2026-Data_Science.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Data_Science.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Data_Science.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","1350628",".zip"
"PYQ","2026","Design Thinking Innovation","Board Exam Question Paper","cbse-pyq-2026-Design_Thinking_Innovation.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Design_Thinking_Innovation.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Design_Thinking_Innovation.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","1196967",".zip"
"PYQ","2026","Electronics Hardware Revised","Board Exam Question Paper","cbse-pyq-2026-Electronics_Hardware_Revised.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Electronics_Hardware_Revised.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Electronics_Hardware_Revised.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","492987",".zip"
"PYQ","2026","Element Book Keeping","Board Exam Question Paper","cbse-pyq-2026-Element_Book_Keeping.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Element_Book_Keeping.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Element_Book_Keeping.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","771216",".zip"
"PYQ","2026","Elements Business Comm","Board Exam Question Paper","cbse-pyq-2026-Elements_Business_Comm.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-Elements_Business_Comm.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/Elements_Business_Comm.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","839172",".zip"
"PYQ","2026","English communicative","Board Exam Question Paper","cbse-pyq-2026-English_communicative.zip","C:\Users\HP\.openclaw-autoclaw\workspace\cbse-downloads\PYQ\2026\cbse-pyq-2026-English_communicative.zip","https://www.cbse.gov.in/cbsenew/question-paper/2026/X/English_communicative.zip","https://www.cbse.gov.in/cbsenew/question-paper.html","Downloaded","314699",".zip"
